2021-04-29 18:47:37,456 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 6 results
2021-04-29 18:47:37,842 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 10 results
2021-04-29 18:47:44,456 | DEBUG | ulauncher.utils.display: get_screens() | Found 1 monitor(s)
2021-04-29 18:47:44,456 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 0 - X: 0, Y: 0, W: 5120, H: 1440
2021-04-29 18:47:44,456 | DEBUG | ulauncher.utils.display: get_screens() | Found 1 monitor(s)
2021-04-29 18:47:44,456 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 0 - X: 0, Y: 0, W: 5120, H: 1440
2021-04-29 18:47:44,468 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 10 results
2021-04-29 18:47:44,699 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 6 results
2021-04-29 18:47:44,940 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 9 results
2021-04-29 18:47:45,039 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 5 results
2021-04-29 18:47:45,132 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 3 results
2021-04-29 18:47:45,357 | INFO | ulauncher.api.shared.action.LaunchAppAction: run() | Run application Code - OSS (/usr/share/applications/code-oss.desktop)
2021-04-29 18:47:45,371 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 10 results
2021-04-29 18:48:18,038 | DEBUG | ulauncher.utils.display: get_screens() | Found 1 monitor(s)
2021-04-29 18:48:18,038 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 0 - X: 0, Y: 0, W: 5120, H: 1440
2021-04-29 18:48:18,038 | DEBUG | ulauncher.utils.display: get_screens() | Found 1 monitor(s)
2021-04-29 18:48:18,038 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 0 - X: 0, Y: 0, W: 5120, H: 1440
2021-04-29 18:48:18,050 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 10 results
2021-04-29 18:48:18,829 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 6 results
2021-04-29 18:48:19,046 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 9 results
2021-04-29 18:48:19,093 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 5 results
2021-04-29 18:48:19,185 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 3 results
2021-04-29 18:48:19,370 | INFO | ulauncher.api.shared.action.LaunchAppAction: run() | Run application Code - OSS (/usr/share/applications/code-oss.desktop)
2021-04-29 18:48:19,385 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 10 results
2021-04-29 18:48:25,228 | DEBUG | ulauncher.utils.display: get_screens() | Found 1 monitor(s)
2021-04-29 18:48:25,229 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 0 - X: 0, Y: 0, W: 5120, H: 1440
2021-04-29 18:48:25,229 | DEBUG | ulauncher.utils.display: get_screens() | Found 1 monitor(s)
2021-04-29 18:48:25,229 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 0 - X: 0, Y: 0, W: 5120, H: 1440
2021-04-29 18:48:25,241 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 10 results
2021-04-29 18:48:25,536 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 6 results
2021-04-29 18:48:25,781 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 5 results
2021-04-29 18:48:25,989 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 3 results
2021-04-29 18:48:26,152 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 4 results
2021-04-29 18:48:26,589 | INFO | ulauncher.api.shared.action.LaunchAppAction: run() | Run application Files (/usr/share/applications/org.gnome.Nautilus.desktop)
2021-04-29 18:48:26,598 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 10 results
